,Rm-Rf,SMB,HML,RMW,CMA,Rf,Mom,ST_Rev,Rp_ew_cc,Rp_ew_fi,Rp_vw_cc,Rp_vw_fi
22/08/2006,0.07,0.25,0.13,-0.14,-0.03,0.018,0.2,-0.14,-0.000952793,-0.001190991,-0.001119521,-0.001404296
23/08/2006,-0.55,-0.73,0.13,-0.19,0.41,0.018,-0.23,-0.03,0.000618078,0.000772597,0.000602522,0.000756003
24/08/2006,0.16,-0.18,0.09,-0.15,0.01,0.018,-0.18,-0.14,0.001163323,0.001368615,0.001255126,0.001479217
25/08/2006,-0.07,0.17,-0.02,-0.12,0.03,0.018,-0.07,0,-0.003198233,-0.003762627,-0.003176184,-0.003742424
28/08/2006,0.58,0.38,-0.21,-0.11,0.18,0.018,-0.26,0.06,-0.000199791,-0.000235049,-0.000268002,-0.00031596
29/08/2006,0.33,0.87,-0.15,-0.37,0.33,0.018,-0.51,-0.27,0.00137447,0.001617023,0.001358213,0.001601337
30/08/2006,0.13,0.68,-0.44,-0.31,0.07,0.018,-0.61,-0.49,0.002067066,0.002431842,0.002018805,0.0023796
31/08/2006,0.03,0.04,0.3,-0.03,-0.05,0.018,0.13,0.45,0.000128869,0.00015161,5.58E-05,6.58E-05
01/09/2006,0.49,-0.27,0.01,0.21,-0.06,0.02,0.21,0.55,0.002279977,0.002849971,0.002326461,0.00291583
05/09/2006,0.21,0.53,0.09,0.12,-0.49,0.02,0.23,0.28,0.000123387,0.000154234,0.000170617,0.000213714
06/09/2006,-1.13,-0.96,0.35,0.15,0.52,0.02,-0.07,0.02,0.003636825,0.004546032,0.0036741,0.004601965
07/09/2006,-0.5,-0.18,0.3,0.04,-0.07,0.02,-0.04,0.11,-0.001283086,-0.001603858,-0.001290573,-0.001625816
08/09/2006,0.32,-0.09,-0.31,-0.12,0.4,0.02,-0.46,-0.75,-0.002803298,-0.003504123,-0.00273423,-0.003445637
11/09/2006,-0.03,-0.18,-0.28,-0.05,0.51,0.02,-0.58,-1.18,0.002896937,0.003621171,0.003042818,0.003837253
12/09/2006,1.18,1.1,-0.46,0.09,-0.13,0.02,-0.92,-0.89,0.004021155,0.005026444,0.003705149,0.004668812
13/09/2006,0.45,0.44,0.02,0.2,-0.26,0.02,0.47,0.63,0.003925783,0.005608262,0.003667744,0.005304846
14/09/2006,-0.16,-0.25,-0.03,-0.09,0.2,0.02,-0.25,-0.45,-0.000899388,-0.001383674,-0.000839398,-0.001310484
15/09/2006,0.21,-0.01,-0.33,0.24,-0.2,0.02,-0.26,-0.05,0.003337535,0.005134669,0.003229412,0.005044197
18/09/2006,0.04,-0.01,-0.12,0.29,-0.19,0.02,0.32,0.96,0.001991302,0.003063541,0.001929375,0.003008156
19/09/2006,-0.29,-0.21,0.1,0.19,0.25,0.02,0.23,-0.42,0.000938674,0.001564457,0.000932669,0.001580251
20/09/2006,0.6,0.53,-0.22,-0.22,0.3,0.02,0.18,-1.09,-0.003362937,-0.005604895,-0.003276108,-0.005547226
21/09/2006,-0.59,-0.36,0.12,0.28,-0.29,0.02,0.15,0.74,0.005202652,0.008671087,0.004872521,0.008269175
22/09/2006,-0.41,-0.8,0.45,0.07,0.09,0.02,-0.08,0.03,-0.003587054,-0.005978423,-0.003490518,-0.005903815
25/09/2006,0.86,0.16,-0.01,-0.05,0.19,0.02,-0.14,-1.04,0.001234567,0.002057611,0.00111767,0.001895002
26/09/2006,0.71,-0.37,-0.07,0.43,-0.17,0.02,-0.01,0.6,-0.000838456,-0.001397426,-0.000885057,-0.001499444
27/09/2006,0.08,0.36,-0.13,0.1,0.06,0.02,0.17,0.99,-0.002841387,-0.005166158,-0.002804496,-0.005204462
28/09/2006,0.15,-0.11,-0.27,0.07,-0.14,0.02,-0.18,-0.04,0.002246175,0.004083954,0.002232038,0.004152112
29/09/2006,-0.33,-0.6,0.28,-0.35,-0.01,0.02,0.07,0.52,-0.000843415,-0.001533482,-0.000861693,-0.001599886
02/10/2006,-0.43,-0.56,0.27,-0.2,0.36,0.018,0.19,-0.36,0.000690565,0.001150942,0.000679096,0.001150656
03/10/2006,0.13,-0.34,0.28,-0.22,0.46,0.018,-0.05,-1.58,-0.002516028,-0.00419338,-0.002469612,-0.004182522
04/10/2006,1.28,0.7,-0.53,0.09,-0.12,0.018,0.06,0.04,-0.001950856,-0.003251426,-0.00196542,-0.003334351
05/10/2006,0.43,0.91,-0.3,-0.06,-0.24,0.018,0.03,0.73,0.000266928,0.00044488,0.000180913,0.000307342
06/10/2006,-0.31,-0.06,-0.08,-0.07,0.08,0.018,-0.16,0.2,0.001825218,0.003042031,0.001765645,0.002999167
09/10/2006,0.2,0.44,0.04,-0.13,-0.03,0.018,0.28,-0.48,-0.001419684,-0.00236614,-0.001404727,-0.002383168
10/10/2006,0.21,0,0.16,0.26,-0.31,0.018,-0.04,-0.06,0.002416559,0.004027598,0.002258833,0.003836376
11/10/2006,-0.3,-0.27,0.13,-0.29,0.23,0.018,0.12,0.37,0.006222225,0.010370376,0.006195046,0.010505062
12/10/2006,1.07,0.93,-0.13,-0.01,-0.24,0.018,0,0.04,0.000294349,0.000420498,0.00031171,0.000450017
13/10/2006,0.22,0.48,-0.05,-0.06,-0.19,0.018,0.2,0.12,-0.000198202,-0.000283146,-0.000295793,-0.00042698
16/10/2006,0.34,0.61,-0.15,0.1,-0.21,0.018,-0.21,-0.06,-0.001104651,-0.001699462,-0.001091823,-0.001701942
17/10/2006,-0.44,-0.17,0.42,-0.17,0.36,0.018,0.11,0.43,-0.000881623,-0.001356344,-0.00095528,-0.001490008
18/10/2006,0.08,-0.33,0.03,0.03,0.21,0.018,-0.13,0.44,0.001189111,0.001829402,0.001170118,0.00182608
19/10/2006,0.1,0.43,0.13,-0.18,-0.24,0.018,-0.11,-0.12,-0.001053138,-0.001404184,-0.00108376,-0.001452166
20/10/2006,-0.02,-0.72,0.04,0.09,0.17,0.018,-0.19,0.38,0.00109781,0.001463747,0.001050865,0.001408609
23/10/2006,0.56,-0.46,-0.2,0.14,-0.09,0.018,0.16,-0.22,-0.003145415,-0.00449345,-0.00320412,-0.004617099
24/10/2006,0.01,-0.16,0.28,0.32,-0.51,0.018,-0.22,-0.3,-0.001403456,-0.001871274,-0.001475215,-0.001981551
25/10/2006,0.32,0.22,0.06,0.13,-0.1,0.018,-0.79,-0.11,-0.00127536,-0.00170048,-0.001252888,-0.001683769
26/10/2006,0.63,0.44,0.15,-0.31,0.08,0.018,-0.19,0.18,0.001781567,0.002375423,0.001779024,0.002391881
27/10/2006,-0.88,-0.33,0.11,-0.09,0.29,0.018,-0.25,0.23,-0.000106548,-0.000133185,-0.000104515,-0.000131172
30/10/2006,0.07,0.4,-0.08,-0.18,0.38,0.018,0.18,-0.05,-0.001735474,-0.002169342,-0.001597371,-0.00200887
31/10/2006,-0.07,-0.35,-0.06,-0.09,-0.13,0.018,0.02,-0.01,0.001692015,0.002115019,0.001673595,0.002105598
01/11/2006,-0.87,-0.97,0.37,0.15,0.51,0.02,-0.29,0.46,-0.003788897,-0.004736121,-0.003880598,-0.004880187
02/11/2006,-0.05,-0.22,0,-0.09,-0.18,0.02,-0.29,0.1,0.000936752,0.001102062,0.000862762,0.00101926
03/11/2006,-0.12,0.56,-0.11,-0.02,-0.15,0.02,-0.24,-0.41,0.002000298,0.002222553,0.002098509,0.00233229
06/11/2006,1.16,0.23,-0.13,0.03,-0.01,0.02,0.43,0,0.000963621,0.001133672,0.000947964,0.001119094
07/11/2006,0.23,0.03,-0.35,-0.27,0.09,0.02,0.16,0.44,0.001434891,0.001688107,0.001527972,0.001803498
08/11/2006,0.29,0.35,0.43,-0.17,0,0.02,-0.11,-0.45,-0.006161693,-0.007249051,-0.006058155,-0.007148602
09/11/2006,-0.58,-0.42,0.42,0.09,0.09,0.02,0.16,-0.97,-0.00540781,-0.00636213,-0.005278616,-0.006235589
10/11/2006,0.26,0.67,-0.03,-0.08,-0.07,0.02,-0.18,0.58,-0.002206558,-0.00259595,-0.002236342,-0.002644318
13/11/2006,0.27,0.15,0.05,-0.22,0.02,0.02,0.04,0.1,-0.001838139,-0.002162516,-0.001723911,-0.002039238
14/11/2006,0.71,0.88,-0.3,0.24,-0.16,0.02,-0.3,0.62,0.000165914,0.000195193,8.37E-05,9.90E-05
15/11/2006,0.35,0.53,-0.41,0.12,-0.1,0.02,-0.29,-0.03,0.000888623,0.001045439,0.0008013,0.000948154
16/11/2006,0.16,-0.32,-0.07,-0.23,0.53,0.02,0.16,0.72,0.00109102,0.001283553,0.000967732,0.00114492
17/11/2006,0.03,-0.36,-0.04,0.05,-0.09,0.02,0.09,0.21,-0.000261742,-0.000327178,-0.000261479,-0.000331019
20/11/2006,-0.06,0.24,0.03,0.08,-0.04,0.02,0.28,-0.14,-0.002240601,-0.002800752,-0.002189104,-0.002771482
21/11/2006,0.14,0.01,0.03,0.1,-0.5,0.02,0.12,-0.3,-0.002483849,-0.003104811,-0.002517534,-0.003189147
22/11/2006,0.28,-0.15,-0.33,-0.13,-0.01,0.02,-0.33,-0.26,-0.001484925,-0.001856156,-0.001448225,-0.00183581
24/11/2006,-0.32,0.25,0.12,-0.03,-0.11,0.02,0,-0.17,-0.001172244,-0.001465305,-0.001221551,-0.001549073
27/11/2006,-1.53,-0.96,0.44,0.11,0.06,0.02,-0.21,0.42,-0.000352418,-0.000440522,-0.000294978,-0.00037419
28/11/2006,0.3,-0.01,0.02,0.28,-0.16,0.02,0.32,-0.03,-0.001318271,-0.001647839,-0.001419609,-0.001800968
29/11/2006,0.95,0.17,0.1,0.14,-0.4,0.02,0.25,-0.35,-5.89E-05,-7.37E-05,-0.000101488,-0.000128801
30/11/2006,0.11,0.12,0.26,-0.32,-0.14,0.02,-0.3,-0.21,-0.001377192,-0.00172149,-0.001295068,-0.001643643
01/12/2006,-0.3,-0.31,0.16,0.02,-0.02,0.02,0.04,-0.01,0.002180779,0.002725974,0.002057808,0.002612591
04/12/2006,0.99,0.83,-0.24,0.01,0,0.02,0.29,0.41,0.00047163,0.000589537,0.000582481,0.000739108
05/12/2006,0.41,-0.16,0.23,-0.05,-0.12,0.02,-0.06,0.18,0.000711324,0.000889155,0.000548382,0.000695732
06/12/2006,-0.1,-0.03,0.11,-0.05,-0.06,0.02,-0.21,0.16,0.000463716,0.000579645,0.000482024,0.000611453
07/12/2006,-0.41,0.02,0.07,-0.04,0.21,0.02,0.13,0.16,0.0010142,0.001193177,0.001054941,0.001252476
08/12/2006,0.14,-0.15,-0.01,-0.16,0.21,0.02,0.17,0.06,0.003553853,0.004181004,0.003514065,0.004171242
11/12/2006,0.18,-0.23,0.59,-0.09,0.03,0.02,0.28,0.22,-0.00391138,-0.004601624,-0.004009727,-0.004756484
12/12/2006,-0.2,-0.46,0.44,-0.05,0.21,0.02,-0.01,0.31,-0.001940733,-0.002283215,-0.001986302,-0.002357991
13/12/2006,0.09,-0.02,0.21,0.25,-0.03,0.02,0.21,0.01,-0.001944347,-0.002287468,-0.001990272,-0.002363585
14/12/2006,0.8,-0.14,-0.08,0.19,0.28,0.02,0.03,0.13,0.002010247,0.002364997,0.00196498,0.002334422
15/12/2006,0.07,-0.3,0.26,-0.33,0.3,0.02,-0.36,0.1,0.0020086,0.002363058,0.002141275,0.002542925
18/12/2006,-0.46,-0.92,0.04,-0.11,0.42,0.02,-0.22,0.32,0.005015809,0.005900952,0.004994894,0.005929435
19/12/2006,0.16,-0.12,0.14,0.05,0.05,0.02,0.23,-0.18,-0.001089653,-0.001147004,-0.001108397,-0.00116858
20/12/2006,-0.12,0.57,-0.09,-0.11,0.22,0.02,-0.02,0.03,-0.002052573,-0.002160603,-0.001754042,-0.001849393
21/12/2006,-0.38,0.04,0.31,-0.1,0.17,0.02,0.01,-0.11,0.0042078,0.0042078,0.004023376,0.004023376
22/12/2006,-0.48,0.31,0.07,-0.04,0.11,0.02,-0.04,0.02,-0.000637422,-0.000637422,-0.000578657,-0.000578657
26/12/2006,0.44,0.38,0.37,0.08,0.24,0.02,0.05,-0.26,-0.000588439,-0.000588439,-0.000487602,-0.000487602
27/12/2006,0.74,0.51,-0.03,0.15,-0.09,0.02,0.39,0.06,0.001813966,0.001813966,0.001733337,0.001733337
28/12/2006,-0.18,-0.18,0.02,0.1,-0.1,0.02,0.03,0.13,0.001742657,0.001742657,0.001670761,0.001670761
29/12/2006,-0.51,-0.3,-0.07,-0.14,-0.07,0.02,-0.1,0.17,-0.000873105,-0.000919058,-0.001013278,-0.001069144
03/01/2007,-0.04,0,-0.11,-0.08,0.84,0.022,-0.43,-0.24,-0.000920718,-0.000969176,-0.000610845,-0.00064456
04/01/2007,0.16,0.13,-0.65,-0.29,0.03,0.022,-0.57,0,0,0,0,0
05/01/2007,-0.73,-0.93,-0.32,0.16,-0.19,0.022,0.07,0.35,0,0,0,0
08/01/2007,0.24,-0.05,0.04,0.06,0.01,0.022,0.33,-0.25,0.000194539,0.001296928,0.000194539,0.001296928
09/01/2007,0,0.2,-0.15,0.12,0.24,0.022,0.23,-0.18,-0.000100301,-0.000668676,-9.82E-05,-0.000654277
10/01/2007,0.23,-0.14,-0.25,-0.42,-0.05,0.022,0.03,-0.57,-0.001283374,-0.008555828,-0.001271129,-0.008469572
11/01/2007,0.74,0.46,-0.3,-0.03,0.31,0.022,0.12,-0.4,9.83E-05,0.000655046,9.42E-05,0.000632251
12/01/2007,0.5,0.22,-0.14,0.2,-0.14,0.022,0.12,0.8,-0.000518265,-0.003455097,-0.000547592,-0.003673137
16/01/2007,0,-0.31,0.04,-0.29,0.21,0.022,-0.03,-0.68,-0.00021144,-0.000604114,-0.000216854,-0.000621465
17/01/2007,-0.14,-0.17,0.07,0.27,-0.2,0.022,0.07,0.66,3.19E-05,9.11E-05,3.81E-05,0.000109211
18/01/2007,-0.48,-0.95,0.6,0.3,0.45,0.022,0.1,-0.08,0.001505431,0.00430123,0.001517129,0.004349271
19/01/2007,0.33,0.44,0.17,0.07,-0.4,0.022,-0.05,0.82,-0.000383278,-0.000958194,-0.000422014,-0.001055497
22/01/2007,-0.55,-0.39,0.38,0.01,0.19,0.022,0.09,0.05,0.001572939,0.003932348,0.001565073,0.00391688
23/01/2007,0.37,0.62,0.2,0.16,-0.42,0.022,0.32,0.59,0.001828033,0.004570081,0.001861262,0.004647235
24/01/2007,0.84,0.19,-0.13,-0.08,-0.39,0.022,0.02,-0.02,0.003881803,0.008626229,0.003899887,0.008637853
25/01/2007,-1.15,-0.07,-0.14,-0.23,0.05,0.022,-0.46,-0.09,0.007115989,0.012938162,0.007224575,0.013065254
26/01/2007,-0.06,0.57,0.12,0.13,-0.06,0.022,0.06,0.17,0.002061903,0.004123807,0.002091645,0.00417541
29/01/2007,0.02,0.61,0.23,-0.12,0.15,0.022,0.05,-0.06,0.001564638,0.003129277,0.001543668,0.003418943
30/01/2007,0.52,0.05,0.28,-0.19,-0.25,0.022,-0.25,0.36,0.000492262,0.001093914,0.000506109,0.00094144
31/01/2007,0.64,-0.4,0.02,0.15,-0.15,0.022,-0.13,-0.19,-0.001707686,-0.003794857,-0.001660406,-0.00422339
01/02/2007,0.59,0.35,-0.19,0.13,-0.13,0.02,0.16,0.01,0.002462052,0.004476458,0.002498523,0.003577365
02/02/2007,0.15,0.12,0.22,0.04,-0.1,0.02,-0.25,0.21,0.004543296,0.00757216,0.00455668,0.007798852
05/02/2007,-0.12,-0.25,0.23,-0.15,0.02,0.02,0.15,-0.23,-0.002860262,-0.004767103,-0.002918587,-0.003988945
06/02/2007,0.1,0.3,0.19,-0.08,-0.05,0.02,0.2,0.16,0.000308629,0.000514382,0.000283692,0.000593427
07/02/2007,0.21,0.39,-0.06,-0.37,0.11,0.02,0.07,0.28,-0.000874634,-0.00134559,-0.00088155,-0.001188796
08/02/2007,-0.1,0.19,-0.14,-0.18,-0.19,0.02,-0.08,-0.14,0.003274133,0.005037128,0.003194057,0.005306722
09/02/2007,-0.76,-0.3,0.21,-0.08,0.18,0.02,-0.25,0.23,0.001407168,0.00234528,0.001447096,0.001423994
12/02/2007,-0.35,0.22,0.11,-0.03,0.22,0.02,0,0.23,0.001435768,0.002392947,0.001369796,0.003055033
13/02/2007,0.72,-0.07,0.36,0,-0.07,0.02,0.06,-0.26,0.001778976,0.002736886,0.001814114,0.001570596
14/02/2007,0.73,-0.52,-0.19,-0.05,-0.07,0.02,-0.14,0.13,-0.000347262,-0.00053425,-0.000390584,-0.000697765
15/02/2007,0.11,0.09,-0.44,0.11,-0.05,0.02,-0.32,-0.07,-0.001613312,-0.002482018,-0.001617062,-0.002196303
16/02/2007,0,0.34,0.06,-0.08,-0.4,0.02,-0.09,-0.24,0.001003788,0.001544289,0.000973828,0.001509286
20/02/2007,0.42,0.61,-0.23,-0.06,-0.12,0.02,0.28,-0.13,-0.000316892,-0.000487527,-0.000290937,-0.000644189
21/02/2007,-0.09,0.3,-0.15,0.17,-0.07,0.02,-0.29,-0.23,-0.000787043,-0.001311738,-0.00073779,-0.00175523
22/02/2007,-0.06,0.36,-0.11,-0.01,-0.18,0.02,-0.47,-0.1,-0.000506061,-0.000843435,-0.000395796,-0.002694443
23/02/2007,-0.31,0.11,-0.14,-0.07,-0.07,0.02,-0.17,-0.5,-0.001960221,-0.003267035,-0.002234684,-0.000874499
26/02/2007,-0.19,-0.15,0.25,0.02,0.06,0.02,0.02,-0.06,-0.001735459,-0.002669937,-0.001864264,-0.002162021
27/02/2007,-3.43,-0.17,-0.04,0.06,0.21,0.02,-0.4,0.64,0.001204281,0.00185274,0.001323106,0.000600707
28/02/2007,0.47,-0.5,0.29,-0.14,-0.11,0.02,0.5,0.25,0.000391979,0.000653298,0.000335502,0.001300157
01/03/2007,-0.25,-0.05,0.15,0.12,0.07,0.019,0.08,-0.08,0.001859906,0.003099843,0.001889016,0.001752508
02/03/2007,-1.24,-0.62,0.11,0.01,0.01,0.019,-0.15,-0.04,0.001206472,0.002193586,0.001220314,0.001990682
05/03/2007,-1.11,-0.76,-0.18,0.01,0.37,0.019,0.16,-0.27,0.001818729,0.00330678,0.001691897,0.00319466
06/03/2007,1.58,0.68,-0.04,0.12,-0.19,0.019,0.46,0.75,-0.000846164,-0.001410274,-0.000921102,-0.000512375
07/03/2007,-0.21,-0.05,0.08,0.12,-0.17,0.019,0.15,-0.05,-0.002425612,-0.004042686,-0.002369736,-0.003436198
08/03/2007,0.68,-0.06,0.09,0.01,-0.06,0.019,0.58,0.02,0.000586327,0.000977211,0.000624934,0.001545605
09/03/2007,0.09,0.31,0.15,-0.07,0.06,0.019,0.09,-0.18,-0.000195301,-0.000300463,-0.000255966,-0.000261046
12/03/2007,0.28,0.21,-0.06,-0.33,0.2,0.019,0.4,-0.18,0.001177837,0.001812058,0.001141685,0.001260008
13/03/2007,-2.03,-0.34,0.04,-0.3,0.05,0.019,-0.31,-0.48,-0.00442868,-0.006813354,-0.004400325,-0.007057686
14/03/2007,0.57,0.09,-0.06,0.34,-0.31,0.019,-0.04,0.22,-0.00014982,-0.000230492,-3.85E-05,-0.000922618
15/03/2007,0.44,0.49,0.08,0.05,-0.03,0.019,0.14,0.36,0.000659952,0.000942788,0.000769777,0.000721123
16/03/2007,-0.42,-0.14,-0.21,-0.15,-0.02,0.019,0.03,-0.01,-0.000586478,-0.00078197,-0.00061346,-0.000507962
19/03/2007,1.08,-0.09,0.04,0.09,-0.04,0.019,0.52,-0.09,-0.000679256,-0.00084907,-0.000718648,-0.000685217
20/03/2007,0.67,0.07,0.15,0.05,-0.11,0.019,0.17,0.03,-0.001116589,-0.001395737,-0.001112427,-0.001342667
21/03/2007,1.64,-0.12,-0.16,0.13,-0.23,0.019,0.1,0.57,0.003025622,0.003782027,0.002933387,0.003928227
22/03/2007,-0.02,0.17,-0.19,0.07,-0.35,0.019,0.1,-0.31,-0.001752093,-0.002190116,-0.001861628,-0.001672942
23/03/2007,0.08,0.12,0.15,-0.07,-0.07,0.019,-0.06,0.02,0.001086182,0.001357728,0.001077555,0.000967592
26/03/2007,0.06,-0.08,-0.05,-0.07,-0.06,0.019,0.33,-0.37,-0.002052625,-0.002932322,-0.001963877,-0.00247256
27/03/2007,-0.61,-0.18,0.05,-0.13,-0.19,0.019,-0.06,-0.09,-6.82E-05,-9.75E-05,-8.73E-05,-0.000533525
28/03/2007,-0.74,0.19,0.07,-0.17,0.23,0.019,0.11,-0.21,0.000871928,0.001245612,0.000851373,0.000218274
29/03/2007,0.29,-0.14,0.22,0.24,0.02,0.019,0.17,-0.07,0.001421364,0.00203052,0.001483429,0.001682637
30/03/2007,-0.07,0.27,-0.08,-0.37,0.21,0.019,0.11,0.23,-0.001995792,-0.002851132,-0.002017241,-0.002389845
02/04/2007,0.22,0.01,0.09,-0.18,0.01,0.022,0.36,-0.74,-0.001333847,-0.001905496,-0.001376506,-0.002492504
03/04/2007,0.93,0.02,-0.19,-0.14,-0.08,0.022,0.14,0.09,0.00170228,0.002431829,0.001827108,0.001642926
04/04/2007,0.09,-0.18,-0.23,0.02,0.22,0.022,0.14,-0.14,0.001213206,0.00186647,0.001233163,0.001350815
05/04/2007,0.31,0.01,-0.04,-0.2,0.11,0.022,-0.01,0.01,0.00047436,0.000729785,0.000356763,0.001883474
09/04/2007,0.05,-0.22,0.2,-0.08,0.16,0.022,0.14,-0.19,-0.002356048,-0.003624689,-0.002353833,-0.00272542
10/04/2007,0.22,0.09,0.09,0.01,-0.13,0.022,-0.16,-0.18,0.000955795,0.001470453,0.000932883,0.001184644
11/04/2007,-0.64,-0.08,0.11,-0.18,0.01,0.022,0.05,0.07,0.002250199,0.003461844,0.002283625,0.002657928
12/04/2007,0.61,0.24,-0.13,-0.07,0.04,0.022,-0.28,-0.39,0.002459317,0.00351331,0.00241768,0.003168494
13/04/2007,0.34,0.23,-0.12,-0.03,0.19,0.022,-0.08,0.01,0.001405672,0.00187423,0.001368731,0.001546025
16/04/2007,1.06,0.34,-0.06,0.38,-0.19,0.022,-0.45,0.3,-0.001741554,-0.002322072,-0.001610879,-0.002330121
17/04/2007,0.09,-0.48,-0.08,0.06,0.01,0.022,0.07,0.44,0.001487323,0.001983097,0.001306542,0.002330714
18/04/2007,0,-0.6,0.34,-0.06,0.09,0.022,-0.2,0.47,0.005839412,0.007785883,0.005933774,0.008223955
19/04/2007,-0.23,-0.36,-0.07,0.16,0.43,0.022,0,0.36,0.000416704,0.000555605,0.000141522,0.000276502
20/04/2007,0.89,0.19,0.09,0.26,-0.15,0.022,0.22,-0.09,0.000132492,0.000189274,9.89E-05,-0.000337589
23/04/2007,-0.24,0.04,-0.16,-0.27,-0.17,0.022,0.36,-0.25,-0.005526914,-0.007895591,-0.005471967,-0.007344459
24/04/2007,-0.1,-0.08,-0.23,-0.06,0.21,0.022,-0.41,0.18,0.002017356,0.002521695,0.002018154,0.002737372
25/04/2007,0.91,-0.3,0.25,0.36,0.05,0.022,-0.23,-0.22,-0.003470778,-0.004338473,-0.003503926,-0.002539706
26/04/2007,-0.02,0.32,-0.37,0.3,-0.19,0.022,-0.14,0.22,-0.002185165,-0.002731457,-0.002294056,-0.00145043
27/04/2007,-0.13,-0.31,-0.42,0.29,0.27,0.022,0.01,0.24,0.003906016,0.00488252,0.003602917,0.004415315
30/04/2007,-0.93,-0.85,-0.01,0.24,0.12,0.022,0.02,0.44,0.002303082,0.003070776,0.002235643,0.003081517
01/05/2007,0.22,-0.12,0.05,0.28,0.26,0.018,-0.4,-0.1,0.000962537,0.001283383,0.000970042,0.000349181
02/05/2007,0.79,0.64,-0.08,-0.02,-0.03,0.018,-0.01,0.24,-0.000855791,-0.001141055,-0.000812878,-0.00102186
03/05/2007,0.37,-0.28,0.31,0.26,-0.07,0.018,-0.06,-0.19,-0.000913578,-0.001141973,-0.000901078,-0.000736673
04/05/2007,0.25,0.18,-0.04,-0.09,-0.09,0.018,0.23,0.2,0.001845609,0.002307012,0.001826227,0.002550661
07/05/2007,0.18,-0.32,0.35,-0.08,0.28,0.018,0.14,-0.1,-0.000643428,-0.000804285,-0.000629177,-1.47E-05
08/05/2007,-0.13,-0.05,-0.05,0.12,-0.02,0.018,0.01,-0.23,-0.00095388,-0.001362686,-0.000857387,-0.000668594
09/05/2007,0.35,0.1,-0.09,0.32,-0.36,0.018,-0.31,-0.07,-0.00128928,-0.001841829,-0.001205646,-0.001752567
10/05/2007,-1.42,-0.48,0.25,0.09,0.03,0.018,0.17,0.21,0.00106637,0.001640569,0.000983277,0.001957412
11/05/2007,0.95,0.18,0.13,-0.14,-0.31,0.018,0.14,-0.11,-9.81E-05,-0.000150972,4.12E-05,-0.001369445
14/05/2007,-0.28,-0.58,0.17,0.06,0.04,0.018,0.15,-0.08,-0.000125547,-0.000193149,-5.30E-05,-0.000177609
15/05/2007,-0.27,-0.74,0.34,0.06,0.25,0.018,0.32,-0.2,-0.00065793,-0.0009399,-0.000687444,-0.000924462
16/05/2007,0.82,-0.18,0.03,0.07,0.09,0.018,0.04,0.18,-0.000151999,-0.000233845,-7.07E-05,0.000898008
17/05/2007,-0.1,-0.32,0.03,0.11,-0.42,0.018,-0.1,-0.2,0.000899212,0.001383403,0.000951052,0.001914604
18/05/2007,0.66,0.36,-0.42,0.04,-0.1,0.018,0.08,-0.09,-0.001986222,-0.003055726,-0.001875826,-0.004000091
21/05/2007,0.31,0.93,-0.29,-0.05,-0.25,0.018,0.16,-0.18,0.001210655,0.001862546,0.001237638,0.00149415
22/05/2007,0.08,0.66,-0.16,-0.18,-0.22,0.018,-0.25,0.55,-0.002254947,-0.003469149,-0.002122768,-0.002889854
23/05/2007,-0.18,-0.19,-0.21,0.16,0.05,0.018,-0.24,0.11,0.003057824,0.004704345,0.002745327,0.004119874
24/05/2007,-1.07,-0.42,-0.15,0.11,0.11,0.018,-0.63,0.07,0.000887101,0.001267287,0.000634782,0.001480482
25/05/2007,0.55,0.21,-0.04,0.02,0.03,0.018,0.26,-0.23,-0.001787419,-0.002553455,-0.001979073,-0.002375868
29/05/2007,0.24,0.59,-0.04,0.02,-0.01,0.018,0.14,0.28,-0.000706124,-0.001008749,-0.000404234,-0.00072808
30/05/2007,0.77,-0.24,0.09,0.06,-0.37,0.018,0.3,-0.45,-0.000155701,-0.000207602,-0.000100611,-0.000602086
31/05/2007,0.13,0.34,-0.34,0.04,-0.23,0.018,-0.22,0.28,0.00014939,0.000186737,6.59E-05,-0.000581504
01/06/2007,0.44,0.36,-0.02,0.23,-0.14,0.019,-0.2,0.19,0.001808594,0.002260742,0.001586196,0.002297103
04/06/2007,0.18,0.05,0.04,0.05,-0.38,0.019,-0.12,-0.26,-0.00071091,-0.000836364,-0.000475633,-0.001208721
05/06/2007,-0.55,-0.12,-0.23,0.05,-0.05,0.019,0.24,-0.2,0.004557835,0.005362159,0.004362731,0.005884817
06/06/2007,-0.92,0.07,0.03,-0.1,-0.15,0.019,-0.09,0.13,0.001899861,0.00223513,0.001874121,0.002765537
07/06/2007,-1.75,-0.01,-0.11,0.01,-0.04,0.019,-0.51,-0.01,0.002806199,0.003507749,0.00238886,0.003256215
08/06/2007,1.07,-0.07,0.01,-0.01,0.19,0.019,0.04,0.4,-0.000846136,-0.001057669,-0.000842161,0.000716334
11/06/2007,0.08,-0.24,0.12,-0.03,-0.02,0.019,0.29,-0.02,-0.003136479,-0.003920598,-0.003104852,-0.003679207
12/06/2007,-1.06,-0.16,-0.2,0.17,0.05,0.019,-0.15,-0.19,0.000802498,0.001003123,0.00082142,0.001479839
13/06/2007,1.37,-0.19,-0.07,0.04,0.13,0.019,0.47,-0.06,-0.000817966,-0.001022458,-0.000722383,-0.00046825
14/06/2007,0.5,0.1,0.03,-0.08,0.03,0.019,0.35,-0.3,-0.001012719,-0.001265898,-0.000886941,-0.000911003
